2020-04-11T09:18:51,750094,17308
2020-04-11T09:33:11,747927,17272
2020-04-11T09:33:13,747927,17272
2020-04-11T09:33:16,747927,17272
2020-04-11T09:33:18,747927,17272
2020-04-11T09:33:20,747927,17272
2020-04-11T09:33:23,747927,17272
2020-04-11T09:33:25,747927,17272
2020-04-11T09:33:27,747927,17272
2020-04-11T09:33:29,747927,17272
2020-04-11T09:33:32,747927,17272
2020-04-11T09:33:34,747927,17272
2020-04-11T09:33:36,747927,17272
2020-04-11T09:33:38,748384,17272
2020-04-11T09:33:41,748373,17272
2020-04-11T09:33:43,748375,17272
2020-04-11T09:33:45,748065,17272
2020-04-11T09:33:48,748065,17277
2020-04-11T09:33:49,748065,17277
2020-04-11T09:33:52,748065,17277
2020-04-11T09:33:55,748065,17277
2020-04-11T09:33:57,748065,17273
2020-04-11T09:33:59,748065,17273
2020-04-11T09:34:02,748065,17273
2020-04-11T09:34:03,748065,17273
2020-04-11T09:34:06,748394,17273
2020-04-11T09:34:08,748394,17265
2020-04-11T09:34:10,748394,17265
2020-04-11T09:34:13,748500,17265
2020-04-11T09:34:15,748500,17265
2020-04-11T09:34:18,748500,17276
2020-04-11T09:34:20,748500,17276
2020-04-11T09:34:22,748600,17276
2020-04-11T09:34:24,748600,17276
2020-04-11T09:34:27,748600,17276
2020-04-11T09:34:29,748600,17271
2020-04-11T09:34:31,748500,17271
2020-04-11T09:34:34,748340,17271
2020-04-11T09:34:36,748340,17271
2020-04-11T09:34:38,748221,17277
2020-04-11T09:34:40,748221,17277
2020-04-11T09:34:43,748092,17277
2020-04-11T09:34:46,748500,17277
2020-04-11T09:34:48,748500,17271
2020-04-11T09:34:50,748500,17271
2020-04-11T09:34:53,748003,17271
2020-04-11T09:34:55,748003,17271
2020-04-11T09:34:58,747992,17266
2020-04-11T09:35:00,747993,17266
2020-04-11T09:35:02,747849,17268
2020-04-11T09:35:04,747849,17268
2020-04-11T09:35:07,747849,17268
2020-04-11T09:35:09,747849,17268
2020-04-11T09:35:12,747849,17268
2020-04-11T09:35:14,747849,17268
2020-04-11T09:35:16,747849,17268
2020-04-11T09:35:19,747503,17251
2020-04-11T09:35:21,747503,17251
2020-04-11T09:35:23,747503,17251
2020-04-11T09:35:25,747503,17251
2020-04-11T09:35:28,747503,17251
2020-04-11T09:35:31,747195,17251
2020-04-11T09:35:33,747195,17251
2020-04-11T09:35:35,747195,17251
2020-04-11T09:35:37,747221,17251
2020-04-11T09:35:39,747347,17255
2020-04-11T09:35:42,747347,17255
2020-04-11T09:35:44,747347,17255
2020-04-11T09:35:46,747535,17255
2020-04-11T09:35:49,747535,17255
2020-04-11T09:35:50,747535,17254
2020-04-11T09:35:53,747396,17254
2020-04-11T09:35:56,747396,17254
2020-04-11T09:35:58,747396,17254
2020-04-11T09:36:01,747396,17254
2020-04-11T09:36:03,747872,17254
2020-04-11T09:36:05,747872,17255
2020-04-11T09:36:08,747872,17255
2020-04-11T09:36:10,747872,17249
2020-04-11T09:36:13,747872,17249
2020-04-11T09:36:14,747872,17249
2020-04-11T09:36:17,747338,17249
2020-04-11T09:36:19,747338,17249
2020-04-11T09:36:21,747338,17249
2020-04-11T09:36:24,747338,17249
2020-04-11T09:36:27,747400,17249
2020-04-11T09:36:29,747400,17249
2020-04-11T09:36:31,747259,17249
2020-04-11T09:36:33,747259,17249
2020-04-11T09:36:35,747259,17249
2020-04-11T09:36:38,747259,17249
2020-04-11T09:36:40,747259,17249
2020-04-11T09:36:43,747259,17249
2020-04-11T09:36:45,747259,17249
2020-04-11T09:36:47,747259,17249
2020-04-11T09:36:49,747259,17249
2020-04-11T09:36:52,747150,17249
2020-04-11T09:36:55,747150,17247
2020-04-11T09:36:56,747150,17247
2020-04-11T09:36:59,747150,17247
2020-04-11T09:37:02,747150,17235
2020-04-11T09:37:04,747259,17235
2020-04-11T09:37:05,747259,17235
2020-04-11T09:37:08,747259,17235
2020-04-11T09:37:10,747259,17235
2020-04-11T09:37:12,747259,17235
2020-04-11T09:37:14,747259,17235
2020-04-11T09:37:17,747259,17235
2020-04-11T09:37:19,747150,17235
2020-04-11T09:37:22,747150,17235
2020-04-11T09:37:24,747259,17235
2020-04-11T09:37:26,747091,17235
2020-04-11T09:37:29,747091,17235
2020-04-11T09:37:31,747091,17235
2020-04-11T09:37:33,747091,17235
2020-04-11T09:37:36,747091,17235
2020-04-11T09:37:37,747091,17235
2020-04-11T09:37:39,747091,17237
2020-04-11T09:37:42,747259,17237
2020-04-11T09:37:44,747259,17237
2020-04-11T09:37:47,747259,17254
2020-04-11T09:37:49,747259,17254
2020-04-11T09:37:52,747400,17254
2020-04-11T09:37:54,747654,17254
2020-04-11T09:37:55,747655,17254
2020-04-11T09:37:58,747655,17254
2020-04-11T09:38:01,747655,17254
2020-04-11T09:38:03,747655,17254
2020-04-11T09:38:05,747433,17254
2020-04-11T09:38:07,747433,17255
2020-04-11T09:38:10,747433,17255
2020-04-11T09:38:12,747433,17256
2020-04-11T09:38:14,747433,17256
2020-04-11T09:38:17,747433,17256
2020-04-11T09:38:19,747433,17256
2020-04-11T09:38:21,747433,17256
2020-04-11T09:38:24,747433,17256
2020-04-11T09:38:25,747433,17256
2020-04-11T09:38:28,747433,17256
2020-04-11T09:38:31,747433,17256
2020-04-11T09:38:33,747433,17256
2020-04-11T09:38:36,747414,17256
2020-04-11T09:38:37,747414,17256
2020-04-11T09:38:40,747414,17256
2020-04-11T09:38:42,747414,17256
2020-04-11T09:38:44,747414,17256
2020-04-11T09:38:48,747414,17256
2020-04-11T09:38:50,747414,17254
2020-04-11T09:38:52,747414,17254
2020-04-11T09:38:54,747414,17254
2020-04-11T09:38:57,747414,17254
2020-04-11T09:38:59,747414,17254
2020-04-11T09:39:02,747107,17254
2020-04-11T09:39:04,747107,17254
2020-04-11T09:39:07,747107,17254
2020-04-11T09:39:09,747107,17254
2020-04-11T09:39:11,747107,17251
2020-04-11T09:39:13,747107,17251
2020-04-11T09:39:16,747107,17251
2020-04-11T09:39:19,747411,17251
2020-04-11T09:39:21,747411,17247
2020-04-11T09:39:23,747001,17247
2020-04-11T09:39:26,747047,17242
2020-04-11T09:39:28,747047,17242
2020-04-11T09:39:31,747001,17242
2020-04-11T09:39:33,747001,17247
2020-04-11T09:39:35,747001,17247
2020-04-11T09:39:38,747000,17247
2020-04-11T09:39:40,747000,17247
2020-04-11T09:39:42,747000,17200
2020-04-11T09:39:44,747000,17200
2020-04-11T09:39:47,747000,17200
2020-04-11T09:39:48,747000,17200
2020-04-11T09:39:51,747000,17200
2020-04-11T09:39:54,747000,17200
2020-04-11T09:39:57,747000,17200
2020-04-11T09:39:59,747000,17200
2020-04-11T09:40:02,747000,17200
2020-04-11T09:40:04,747000,17200
2020-04-11T09:40:06,747000,17200
2020-04-11T09:40:09,747000,17200
2020-04-11T09:40:11,746744,17241
2020-04-11T09:40:13,746744,17241
2020-04-11T09:40:16,747001,17241
2020-04-11T09:40:19,746756,17241
2020-04-11T09:40:21,748050,17241
2020-04-11T09:40:23,747240,17237
2020-04-11T09:40:25,747238,17237
2020-04-11T09:40:28,747238,17240
2020-04-11T09:40:30,747238,17240
2020-04-11T09:40:33,746578,17240
2020-04-11T09:40:35,746578,17240
2020-04-11T09:40:37,746578,17225
2020-04-11T09:40:40,746578,17225
2020-04-11T09:40:42,746578,17225
2020-04-11T09:40:45,746530,17225
2020-04-11T09:40:47,746530,17225
2020-04-11T09:40:49,746530,17225
2020-04-11T09:40:52,746050,17218
2020-04-11T09:40:55,746557,17221
2020-04-11T09:40:57,746557,17225
2020-04-11T09:40:59,746558,17225
2020-04-11T09:41:01,746558,17225
2020-04-11T09:41:04,746000,17225
2020-04-11T09:41:07,746000,17225
2020-04-11T09:41:09,746000,17225
2020-04-11T09:41:11,746000,17230
2020-04-11T09:41:13,746355,17230
2020-04-11T09:41:16,746355,17230
2020-04-11T09:41:19,746000,17230
2020-04-11T09:41:21,746000,17230
2020-04-11T09:41:23,746000,17200
2020-04-11T09:41:26,746000,17200
2020-04-11T09:41:28,746000,17200
2020-04-11T09:41:30,746000,17216
2020-04-11T09:41:33,745800,17216
2020-04-11T09:41:35,745800,17216
2020-04-11T09:41:37,746557,17216
2020-04-11T09:41:40,746609,17228
2020-04-11T09:41:42,746609,17228
2020-04-11T09:41:45,746609,17228
2020-04-11T09:41:47,746213,17228
2020-04-11T09:41:50,746344,17222
2020-04-11T09:41:52,746344,17222
2020-04-11T09:41:55,746123,17222
2020-04-11T09:41:57,746123,17222
2020-04-11T09:42:00,746123,17217
2020-04-11T09:42:02,746123,17217
2020-04-11T09:42:04,746122,17217
2020-04-11T09:42:06,745967,17217
2020-04-11T09:42:08,745967,17224
2020-04-11T09:42:11,746123,17224
2020-04-11T09:42:14,746123,17224
2020-04-11T09:42:16,746123,17224
2020-04-11T09:42:18,745800,17224
2020-04-11T09:42:20,745800,17224
2020-04-11T09:42:23,745800,17224
2020-04-11T09:42:25,745793,17224
2020-04-11T09:42:28,745800,17224
2020-04-11T09:42:31,745800,17218
2020-04-11T09:42:33,746000,17218
2020-04-11T09:42:35,746000,17218
2020-04-11T09:42:37,746000,17218
2020-04-11T09:42:40,746000,17227
2020-04-11T09:42:42,746000,17227
2020-04-11T09:42:45,746000,17227
2020-04-11T09:42:47,746000,17227
2020-04-11T09:42:50,746000,17227
2020-04-11T09:42:51,746000,17228
2020-04-11T09:42:53,745976,17228
2020-04-11T09:42:56,745976,17228
2020-04-11T09:42:59,745976,17228
2020-04-11T09:43:00,745976,17228
2020-04-11T09:43:03,745976,17226
2020-04-11T09:43:05,745976,17226
2020-04-11T09:43:08,745960,17226
2020-04-11T09:43:10,745960,17226
2020-04-11T09:43:12,745960,17226
2020-04-11T09:43:14,745960,17226
2020-04-11T09:43:16,745960,17226
2020-04-11T09:43:19,745960,17226
2020-04-11T09:43:21,745960,17226
2020-04-11T09:43:23,745706,17227
2020-04-11T09:43:27,745708,17227
2020-04-11T09:43:28,745700,17227
2020-04-11T09:43:31,745700,17227
2020-04-11T09:43:33,745666,17218
2020-04-11T09:43:35,745502,17218
2020-04-11T09:43:38,745502,17218
2020-04-11T09:43:40,745312,17218
2020-04-11T09:43:43,745312,17218
2020-04-11T09:43:44,745312,17218
2020-04-11T09:43:47,745312,17218
2020-04-11T09:43:49,745414,17218
2020-04-11T09:43:51,745414,17218
2020-04-11T09:43:54,745414,17218
2020-04-11T09:43:56,745312,17218
2020-04-11T09:43:59,745312,17218
2020-04-11T09:44:01,745312,17218
2020-04-11T09:44:03,745312,17218
2020-04-11T09:44:05,745312,17218
2020-04-11T09:44:08,745964,17218
2020-04-11T09:44:10,745958,17218
2020-04-11T09:44:13,746040,17218
2020-04-11T09:44:14,746040,17219
2020-04-11T09:44:17,745989,17219
2020-04-11T09:44:19,745989,17220
2020-04-11T09:44:21,745989,17220
2020-04-11T09:44:24,746000,17220
2020-04-11T09:44:27,746300,17220
2020-04-11T09:44:29,746354,17221
2020-04-11T09:44:31,746354,17221
2020-04-11T09:44:33,745998,17221
2020-04-11T09:44:36,745998,17221
2020-04-11T09:44:38,745998,17221
2020-04-11T09:44:41,745509,17221
2020-04-11T09:44:43,745509,17221
2020-04-11T09:44:44,745509,17221
2020-04-11T09:44:47,745509,17221
2020-04-11T09:44:50,745706,17221
2020-04-11T09:44:52,745706,17221
2020-04-11T09:44:54,745552,17221
2020-04-11T09:44:56,745552,17221
2020-04-11T09:44:58,745552,17221
2020-04-11T09:45:00,745552,17221
2020-04-11T09:45:03,745552,17221
2020-04-11T09:45:05,745949,17221
2020-04-11T09:45:07,745949,17220
2020-04-11T09:45:09,745949,17220
2020-04-11T09:45:12,745400,17220
2020-04-11T09:45:15,745401,17220
2020-04-11T09:45:16,745441,17220
2020-04-11T09:45:19,745441,17220
2020-04-11T09:45:21,745441,17220
2020-04-11T09:45:24,745441,17221
2020-04-11T09:45:26,746039,17221
2020-04-11T09:45:27,746040,17221
2020-04-11T09:45:30,746040,17221
2020-04-11T09:45:33,745802,17221
2020-04-11T09:45:35,745802,17221
2020-04-11T09:45:36,745802,17222
2020-04-11T09:45:39,745802,17221
2020-04-11T09:45:42,746040,17221
2020-04-11T09:45:44,746040,17221
2020-04-11T09:45:46,746066,17221
2020-04-11T09:45:49,745774,17222
2020-04-11T09:45:52,745774,17222
2020-04-11T09:45:53,745846,17222
2020-04-11T09:45:56,745846,17222
2020-04-11T09:45:58,745846,17222
2020-04-11T09:46:01,745846,17222
2020-04-11T09:46:03,745846,17222
2020-04-11T09:46:04,745846,17222
2020-04-11T09:46:07,745846,17222
2020-04-11T09:46:10,745846,17220
2020-04-11T09:46:12,745846,17220
2020-04-11T09:46:15,745846,17220
2020-04-11T09:46:16,745846,17220
2020-04-11T09:46:18,745846,17220
2020-04-11T09:46:21,745846,17218
2020-04-11T09:46:23,745846,17218
2020-04-11T09:46:25,745846,17218
2020-04-11T09:46:28,745897,17218
2020-04-11T09:46:30,745903,17218
2020-04-11T09:46:32,745903,17218
2020-04-11T09:46:35,745901,17220
2020-04-11T09:46:38,745901,17220
2020-04-11T09:46:39,745901,17220
2020-04-11T09:46:41,745901,17218
2020-04-11T09:46:44,745901,17218
2020-04-11T09:46:46,745901,17218
2020-04-11T09:46:48,745901,17218
2020-04-11T09:46:51,745901,17218
2020-04-11T09:46:53,745901,17219
2020-04-11T09:46:55,745901,17219
2020-04-11T09:46:58,745901,17219
2020-04-11T09:47:00,745901,17219
2020-04-11T09:47:02,745901,17219
2020-04-11T09:47:05,745901,17219
2020-04-11T09:47:07,745901,17221
2020-04-11T09:47:09,745986,17222
2020-04-11T09:47:11,745986,17222
2020-04-11T09:47:13,745993,17222
2020-04-11T09:47:16,745993,17222
2020-04-11T09:47:18,745993,17222
2020-04-11T09:47:20,745993,17222
2020-04-11T09:47:23,745993,17222
2020-04-11T09:47:26,745993,17222
2020-04-11T09:47:27,745993,17222
2020-04-11T09:47:29,745993,17222
2020-04-11T09:47:32,746351,17222
2020-04-11T09:47:34,746379,17222
2020-04-11T09:47:37,746379,17222
2020-04-11T09:47:39,746379,17222
